latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.351492,86.65327,4.0,19800,Asia/Kolkata,GMT+5:30

time,wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),precipitation_sum (mm),surface_pressure_mean (hPa)
2017-01-14,17.7,37.8,0.00,1015.0
2017-01-15,13.5,29.9,0.00,1015.9
2017-01-16,13.8,29.9,0.00,1014.9
2017-01-17,12.0,27.4,0.00,1014.9
2017-01-18,16.6,35.3,0.00,1016.9
2017-01-19,19.7,41.8,0.00,1017.0
2017-01-20,21.9,44.6,0.00,1016.7
2017-01-21,18.7,39.2,0.00,1017.1
2017-01-22,16.7,36.7,0.00,1017.5
2017-01-23,15.3,34.6,0.00,1016.9
2017-01-24,15.7,34.2,0.00,1016.8
2017-01-25,16.1,35.3,0.00,1017.2
2017-01-26,11.9,28.4,0.00,1016.3
2017-01-27,10.1,21.6,0.30,1014.5
2017-01-28,11.9,29.2,0.00,1013.9
2017-01-29,16.6,36.7,0.00,1014.9
2017-01-30,12.8,30.2,0.00,1013.9
2017-01-31,17.1,37.4,0.00,1013.2
2017-02-01,14.2,32.4,0.10,1014.4
2017-02-02,14.0,30.6,0.00,1016.2
2017-02-03,8.7,20.5,0.20,1015.4
2017-02-04,16.0,34.6,0.00,1014.1
2017-02-05,14.3,32.4,0.00,1013.1
2017-02-06,16.3,35.6,0.00,1011.5
2017-02-07,14.7,34.2,0.00,1011.5
2017-02-08,13.2,29.9,0.00,1013.0
2017-02-09,14.6,33.1,0.00,1012.5
2017-02-10,18.3,37.1,0.00,1012.0
2017-02-11,14.8,33.5,0.00,1014.2
2017-02-12,11.5,28.8,0.00,1016.5
2017-02-13,10.5,24.8,0.00,1017.7
2017-02-14,12.8,28.4,0.00,1018.3
2017-02-15,11.9,28.8,0.00,1018.0
2017-02-16,16.1,34.6,0.00,1015.7
2017-02-17,14.9,33.1,0.00,1014.7
2017-02-18,20.2,41.0,0.00,1014.8
2017-02-19,21.2,44.3,0.00,1012.3
2017-02-20,19.9,40.3,0.00,1008.3
2017-02-21,25.2,51.1,0.00,1008.4
2017-02-22,25.7,52.2,0.00,1009.0
2017-02-23,15.7,28.8,0.00,1010.8
2017-02-24,11.5,32.4,1.40,1012.9
2017-02-25,18.8,41.0,0.00,1012.6
2017-02-26,17.2,34.6,0.00,1010.6
2017-02-27,18.4,39.6,0.10,1012.1
2017-02-28,13.8,32.0,0.10,1012.5
2017-03-01,13.8,32.0,0.00,1012.1
2017-03-02,18.9,39.6,0.00,1010.8
2017-03-03,22.3,45.4,0.00,1007.9
2017-03-04,23.8,49.0,0.00,1007.2
2017-03-05,27.7,55.1,0.00,1006.8
2017-03-06,20.9,40.3,4.80,1007.4
2017-03-07,15.7,42.1,11.50,1008.6
2017-03-08,14.3,35.6,4.70,1008.1
2017-03-09,23.7,47.9,13.90,1006.6
2017-03-10,24.2,49.0,6.60,1006.1
2017-03-11,26.0,54.0,15.20,1007.2
2017-03-12,16.3,42.5,2.90,1008.4
2017-03-13,21.7,42.8,0.00,1011.7
2017-03-14,12.1,26.6,0.60,1012.8
2017-03-15,13.7,28.8,1.10,1012.3
2017-03-16,14.4,35.3,2.30,1010.5
2017-03-17,18.4,37.4,0.00,1009.0
2017-03-18,23.4,44.3,4.00,1008.9
2017-03-19,23.0,45.4,3.30,1009.9
2017-03-20,18.4,39.2,3.20,1010.0
2017-03-21,13.5,29.9,0.00,1012.3
2017-03-22,20.4,41.0,0.00,1010.5
2017-03-23,23.9,46.8,0.00,1008.8
2017-03-24,21.4,45.4,0.00,1008.8
2017-03-25,26.0,51.8,0.00,1009.0
2017-03-26,25.6,52.2,0.00,1009.6
2017-03-27,22.4,45.0,0.00,1009.8
2017-03-28,27.4,54.7,0.00,1008.7
2017-03-29,31.6,59.8,0.00,1007.1
2017-03-30,32.0,63.0,0.00,1007.7
2017-03-31,28.0,56.5,0.00,1008.9
2017-04-01,31.5,62.6,0.00,1007.0
2017-04-02,34.3,66.6,0.00,1005.7
2017-04-03,30.3,60.1,0.00,1006.9
2017-04-04,34.7,68.0,0.00,1007.6
2017-04-05,32.2,63.7,0.20,1006.7
2017-04-06,27.7,55.1,0.90,1006.5
2017-04-07,23.3,47.9,0.70,1006.7
2017-04-08,24.2,50.4,0.10,1006.8
2017-04-09,24.0,49.7,0.00,1006.8
2017-04-10,24.3,49.7,0.00,1006.4
2017-04-11,16.4,34.2,0.00,1006.6
2017-04-12,20.5,42.8,0.00,1007.1
2017-04-13,23.8,49.7,0.00,1007.8
2017-04-14,22.4,47.2,0.00,1007.6
2017-04-15,22.7,47.2,0.00,1005.6
2017-04-16,20.9,45.0,0.10,1005.0
2017-04-17,22.3,43.6,0.10,1006.8
2017-04-18,26.6,53.6,1.00,1006.7
2017-04-19,34.5,67.3,1.00,1004.9
2017-04-20,35.0,68.4,0.10,1004.4
2017-04-21,35.8,70.2,0.50,1003.8
2017-04-22,35.4,68.4,0.40,1003.1
2017-04-23,31.6,63.0,2.00,1003.8
2017-04-24,30.8,61.2,0.20,1004.1
2017-04-25,26.9,54.7,0.00,1003.8
2017-04-26,23.4,47.2,0.00,1004.8
2017-04-27,25.8,54.0,1.60,1006.0
2017-04-28,24.1,50.8,0.00,1006.1
2017-04-29,27.0,56.2,0.00,1006.9
2017-04-30,27.5,55.8,0.00,1006.8
2017-05-01,24.3,52.6,0.30,1008.6
2017-05-02,20.6,42.8,0.10,1009.6
2017-05-03,25.3,52.2,0.00,1008.7
2017-05-04,24.2,50.8,0.00,1007.9
2017-05-05,28.0,57.2,0.00,1007.0
2017-05-06,28.2,57.2,1.70,1008.0
2017-05-07,26.1,53.6,0.00,1007.9
2017-05-08,25.7,53.3,0.00,1007.0
2017-05-09,27.7,56.9,0.10,1005.9
2017-05-10,24.2,49.7,0.00,1007.2
2017-05-11,24.8,52.2,0.00,1007.5
2017-05-12,23.9,49.7,0.00,1007.3
2017-05-13,25.8,53.3,0.00,1005.0
2017-05-14,27.6,56.2,0.00,1003.0
2017-05-15,28.0,57.2,1.40,1001.4
2017-05-16,27.3,56.2,1.00,1000.5
2017-05-17,23.7,49.0,0.40,1000.6
2017-05-18,20.8,42.1,0.10,1002.7
2017-05-19,25.3,51.8,0.00,1003.6
2017-05-20,26.3,54.4,0.00,1002.5
2017-05-21,25.4,52.2,0.00,1002.1
2017-05-22,27.4,55.8,0.00,1002.9
2017-05-23,24.1,50.4,0.00,1003.4
2017-05-24,24.6,50.8,0.00,1003.4
2017-05-25,26.3,52.6,0.00,1002.9
2017-05-26,22.7,47.9,0.00,1002.7
2017-05-27,15.8,35.3,1.00,1002.2
2017-05-28,17.2,37.4,0.70,1000.8
2017-05-29,12.5,30.2,2.60,998.3
2017-05-30,16.9,39.2,0.60,996.9
2017-05-31,26.4,54.4,0.00,999.9
2017-06-01,29.4,59.0,0.00,1001.7
2017-06-02,29.3,58.0,0.60,1002.8
2017-06-03,29.9,59.4,0.00,1002.3
2017-06-04,26.6,54.7,0.00,1000.5
2017-06-05,27.9,56.2,1.90,1000.7
2017-06-06,22.0,46.1,0.00,1001.7
2017-06-07,15.3,36.0,0.30,1002.6
2017-06-08,17.3,37.4,3.60,1001.1
2017-06-09,17.2,38.5,1.60,999.9
2017-06-10,17.4,40.7,24.50,998.6
2017-06-11,19.7,39.2,55.00,997.7
2017-06-12,23.0,45.4,18.10,998.7
2017-06-13,22.1,42.8,3.30,1000.7
2017-06-14,24.8,47.9,6.70,1002.3
2017-06-15,20.7,39.6,14.40,1001.6
2017-06-16,23.0,43.2,15.20,1001.5
2017-06-17,20.0,41.4,0.90,1001.7
2017-06-18,23.9,47.5,0.00,1000.3
2017-06-19,28.9,55.1,1.30,999.4
2017-06-20,23.0,44.3,32.00,999.9
2017-06-21,18.4,44.6,2.90,1000.0
2017-06-22,16.7,34.6,9.10,1000.5
2017-06-23,13.4,30.2,5.60,999.4
2017-06-24,14.0,25.9,28.80,997.7
2017-06-25,15.7,33.5,35.50,996.6
2017-06-26,19.1,36.4,19.80,998.1
2017-06-27,20.1,39.2,7.40,998.7
2017-06-28,9.2,23.0,22.50,999.5
2017-06-29,15.3,30.6,7.60,999.5
2017-06-30,19.1,38.5,7.40,997.9
2017-07-01,17.2,39.6,63.00,997.4
2017-07-02,23.5,46.1,17.10,999.0
2017-07-03,25.0,49.3,20.00,1000.0
2017-07-04,21.8,54.7,11.70,999.5
2017-07-05,18.4,42.1,1.20,999.8
2017-07-06,15.8,35.6,2.90,1000.5
2017-07-07,16.2,31.0,9.40,1000.7
2017-07-08,19.6,37.8,9.10,1000.7
2017-07-09,20.2,44.3,9.60,1001.7
2017-07-10,23.2,47.9,12.70,1002.4
2017-07-11,15.3,33.5,8.50,1001.6
2017-07-12,11.3,25.9,20.40,1001.2
2017-07-13,9.0,18.0,40.40,1000.7
2017-07-14,10.7,22.7,11.20,1000.2
2017-07-15,13.9,34.2,11.10,999.6
2017-07-16,18.1,39.2,15.70,997.4
2017-07-17,28.3,54.7,19.70,995.4
2017-07-18,32.9,62.6,8.40,994.5
2017-07-19,34.8,65.2,4.60,995.2
2017-07-20,30.1,56.5,3.50,997.3
2017-07-21,18.6,41.0,9.50,999.7
2017-07-22,19.3,36.4,22.30,1000.2
2017-07-23,23.7,43.6,16.70,999.4
2017-07-24,24.9,49.3,13.80,999.1
2017-07-25,19.3,50.0,8.90,998.6
2017-07-26,18.6,40.7,4.40,1000.0
2017-07-27,17.4,37.1,4.60,1002.1
2017-07-28,14.3,33.8,7.30,1003.5
2017-07-29,12.2,29.5,14.70,1003.7
2017-07-30,13.0,27.7,31.70,1002.5
2017-07-31,13.0,30.2,18.00,1002.3
2017-08-01,13.8,36.0,22.60,1002.4
2017-08-02,16.6,34.2,11.60,1001.4
2017-08-03,16.0,33.5,8.50,999.8
2017-08-04,14.7,25.9,14.70,998.7
2017-08-05,14.0,34.6,26.00,998.1
2017-08-06,19.2,39.6,2.30,999.4
2017-08-07,19.7,37.8,9.50,1001.7
2017-08-08,21.7,44.6,3.70,1003.1
2017-08-09,26.6,52.6,3.60,1003.3
2017-08-10,24.6,51.1,1.10,1002.7
2017-08-11,23.0,46.1,7.20,1002.9
2017-08-12,19.4,35.6,17.50,1003.1
2017-08-13,18.3,35.3,5.10,1004.4
2017-08-14,15.0,37.8,7.20,1005.4
2017-08-15,16.0,33.8,12.80,1004.1
2017-08-16,17.2,34.2,10.40,1001.8
2017-08-17,10.6,22.0,23.50,999.0
2017-08-18,19.1,38.5,5.50,998.5
2017-08-19,25.6,53.6,3.40,1001.1
2017-08-20,20.3,41.0,3.40,1002.5
2017-08-21,17.3,35.6,0.70,1002.4
2017-08-22,15.5,32.0,3.60,1002.2
2017-08-23,15.8,32.8,2.70,1002.6
2017-08-24,14.4,30.6,3.70,1001.4
2017-08-25,17.0,33.5,4.40,1000.2
2017-08-26,12.6,27.0,4.60,998.3
2017-08-27,11.8,26.6,10.90,997.7
2017-08-28,24.6,47.9,9.00,998.3
2017-08-29,25.1,51.1,21.40,1002.2
2017-08-30,20.6,41.4,2.70,1004.3
2017-08-31,18.6,40.0,27.90,1004.6
2017-09-01,18.6,36.0,17.90,1004.3
2017-09-02,12.0,26.6,19.90,1004.3
2017-09-03,11.6,29.5,0.20,1004.4
2017-09-04,14.7,32.0,1.50,1004.7
2017-09-05,13.4,29.2,4.50,1004.7
2017-09-06,17.7,37.4,2.00,1005.0
2017-09-07,19.2,40.7,3.30,1005.5
2017-09-08,20.2,42.8,3.80,1006.1
2017-09-09,19.8,41.4,3.80,1005.4
2017-09-10,15.8,34.9,8.90,1006.7
2017-09-11,14.2,31.0,1.40,1007.5
2017-09-12,20.4,40.3,12.00,1007.4
2017-09-13,19.5,39.6,7.80,1007.1
2017-09-14,16.8,35.3,9.90,1005.7
2017-09-15,8.9,23.0,4.90,1003.9
2017-09-16,12.1,28.4,5.00,1003.1
2017-09-17,11.3,31.0,10.70,1002.4
2017-09-18,10.8,29.5,30.10,1001.7
2017-09-19,15.5,33.1,15.80,1001.4
2017-09-20,18.4,41.0,8.80,1002.3
2017-09-21,22.3,46.1,1.70,1003.8
2017-09-22,20.3,42.8,12.20,1005.2
2017-09-23,18.0,36.4,1.70,1006.5
2017-09-24,13.7,29.2,4.60,1005.8
2017-09-25,10.7,30.6,5.90,1003.9
2017-09-26,10.1,28.4,5.40,1004.4
2017-09-27,11.2,25.6,9.30,1005.2
2017-09-28,11.0,23.4,13.90,1004.7
2017-09-29,15.3,32.8,1.10,1004.8
2017-09-30,18.0,37.1,8.90,1006.4
2017-10-01,20.4,40.0,6.30,1006.2
2017-10-02,18.7,38.2,10.90,1005.4
2017-10-03,16.8,33.1,4.80,1006.0
2017-10-04,11.1,27.7,6.30,1006.5
2017-10-05,13.6,34.9,20.10,1006.1
2017-10-06,15.9,33.5,18.20,1005.9
2017-10-07,15.3,30.6,4.40,1006.2
2017-10-08,13.1,24.8,4.40,1005.4
2017-10-09,12.8,33.8,7.00,1004.7
2017-10-10,17.4,38.9,0.90,1004.4
2017-10-11,13.3,27.7,1.20,1005.1
2017-10-12,14.3,31.0,3.00,1005.3
2017-10-13,17.0,34.6,0.50,1004.6
2017-10-14,10.4,25.9,0.20,1004.7
2017-10-15,6.6,25.6,1.50,1004.8
2017-10-16,8.8,22.0,0.00,1004.8
2017-10-17,17.1,34.9,0.00,1004.4
2017-10-18,21.4,43.2,21.50,1003.9
2017-10-19,33.7,83.2,63.40,1001.1
2017-10-20,43.2,80.3,50.40,1000.1
2017-10-21,22.1,45.7,3.60,1004.3
2017-10-22,13.2,29.9,1.80,1006.8
2017-10-23,14.7,28.4,0.00,1008.3
2017-10-24,17.0,34.2,0.00,1010.6
2017-10-25,14.4,28.8,0.00,1012.7
2017-10-26,7.4,24.1,1.80,1013.2
2017-10-27,10.2,23.4,0.00,1012.2
2017-10-28,8.3,20.9,0.00,1012.2
2017-10-29,8.4,16.2,0.00,1013.2
2017-10-30,11.1,27.4,1.70,1012.8
2017-10-31,11.5,25.6,2.80,1012.0
2017-11-01,15.8,33.5,0.20,1012.7
2017-11-02,15.6,33.1,0.00,1011.5
2017-11-03,15.6,32.8,0.00,1011.0
2017-11-04,16.0,33.8,0.00,1011.6
2017-11-05,9.6,23.0,0.00,1012.0
2017-11-06,13.5,28.4,0.00,1011.7
2017-11-07,15.3,32.4,0.00,1011.9
2017-11-08,15.0,31.7,0.00,1011.7
2017-11-09,13.7,27.0,0.00,1010.9
2017-11-10,15.6,32.4,0.00,1011.0
2017-11-11,16.6,34.6,0.00,1011.5
2017-11-12,18.4,37.8,0.00,1009.9
2017-11-13,21.5,43.2,0.00,1008.9
2017-11-14,23.4,46.4,4.30,1008.9
2017-11-15,23.9,43.2,66.40,1008.9
2017-11-16,23.5,44.3,111.60,1008.4
2017-11-17,15.0,33.5,30.10,1009.1
2017-11-18,8.6,26.3,1.50,1010.4
2017-11-19,7.6,19.1,2.80,1011.3
2017-11-20,14.4,30.2,0.20,1011.8
2017-11-21,18.4,37.1,0.00,1011.6
2017-11-22,15.3,31.3,0.00,1010.8
2017-11-23,14.5,30.6,0.00,1010.7
2017-11-24,13.7,29.2,0.00,1012.5
2017-11-25,11.6,25.9,0.00,1013.9
2017-11-26,9.3,22.0,0.00,1014.4
2017-11-27,9.1,19.4,0.00,1012.7
2017-11-28,11.1,17.3,0.00,1012.8
2017-11-29,11.0,21.2,0.00,1014.4
2017-11-30,9.7,18.4,0.00,1013.6
2017-12-01,13.4,28.4,0.00,1013.1
2017-12-02,15.1,31.7,0.00,1014.1
2017-12-03,13.0,28.1,0.00,1014.2
2017-12-04,11.7,26.3,0.00,1013.0
2017-12-05,11.0,22.7,0.00,1012.4
2017-12-06,11.9,26.6,0.00,1011.6
2017-12-07,15.0,28.8,0.40,1011.0
2017-12-08,32.9,60.1,101.00,1009.9
2017-12-09,27.2,49.3,6.90,1008.3
2017-12-10,15.8,28.4,0.00,1010.6
2017-12-11,9.7,20.2,0.00,1012.8
2017-12-12,10.2,20.9,0.00,1013.5
2017-12-13,9.1,16.2,0.00,1013.9
2017-12-14,9.0,20.9,0.00,1014.8
2017-12-15,8.0,17.3,0.00,1015.3
2017-12-16,10.2,22.3,0.00,1016.1
2017-12-17,13.7,29.9,0.00,1017.1
2017-12-18,14.9,31.3,0.00,1017.3
2017-12-19,11.8,26.3,0.00,1017.2
2017-12-20,10.4,21.6,0.00,1017.9
2017-12-21,10.7,20.2,0.00,1017.5
2017-12-22,8.1,18.0,0.00,1015.6
2017-12-23,9.5,21.6,0.00,1013.6
2017-12-24,9.4,23.0,0.00,1013.5
2017-12-25,10.8,22.3,0.00,1013.5
2017-12-26,13.7,29.9,0.00,1014.3
2017-12-27,11.9,25.9,0.00,1014.4
2017-12-28,12.6,28.4,0.00,1014.3
2017-12-29,11.7,27.0,0.00,1015.0
2017-12-30,14.5,30.6,0.00,1014.5
2017-12-31,15.1,31.7,0.20,1013.0
2018-01-01,13.0,26.6,0.90,1010.8
2018-01-02,15.8,33.1,0.00,1010.5
2018-01-03,12.8,27.7,0.00,1011.9
2018-01-04,16.8,35.3,0.00,1013.6
2018-01-05,12.1,27.7,0.00,1012.5
2018-01-06,11.8,24.1,0.00,1011.5
2018-01-07,13.4,28.4,0.00,1012.7
2018-01-08,13.8,30.2,0.00,1014.7
2018-01-09,13.6,29.2,0.00,1016.2
2018-01-10,11.6,27.0,0.00,1016.2
2018-01-11,10.1,20.5,0.00,1014.8
2018-01-12,11.1,23.8,0.00,1013.5
2018-01-13,10.2,24.5,0.00,1013.5
2018-01-14,13.3,29.9,0.00,1014.2
2018-01-15,12.0,20.9,0.00,1013.8
